2022-05-10T00:00:00,-5.5E-05
2022-05-11T00:00:00,-1E-05
2022-05-12T00:00:00,5E-05
2022-05-13T00:00:00,0.00013
2022-05-14T00:00:00,5E-06
2022-05-15T00:00:00,7E-05
2022-05-16T00:00:00,0.000173
2022-05-17T00:00:00,0.000285
2022-05-18T00:00:00,0.000371
2022-05-19T00:00:00,0.000397
2022-05-20T00:00:00,0.000359
2022-05-21T00:00:00,0.000271
2022-05-22T00:00:00,0.000145
2022-05-23T00:00:00,1E-06
2022-05-24T00:00:00,1E-06
2022-05-25T00:00:00,3E-06
2022-05-26T00:00:00,8E-06
2022-05-27T00:00:00,1.1E-05
2022-05-28T00:00:00,8E-06
2022-05-29T00:00:00,-6E-06
2022-05-30T00:00:00,-5.5E-05
2022-05-31T00:00:00,-0.000134
2022-06-01T00:00:00,-0.00022
2022-06-02T00:00:00,-0.000299
2022-06-03T00:00:00,-0.00035
2022-06-04T00:00:00,-0.000352
2022-06-05T00:00:00,-0.000321
2022-06-06T00:00:00,-0.000267
2022-06-07T00:00:00,-0.000201
2022-06-08T00:00:00,0
2022-06-09T00:00:00,-2E-06
2022-06-10T00:00:00,-6E-06
2022-06-11T00:00:00,-7E-06
2022-06-12T00:00:00,-4E-06
2022-06-13T00:00:00,5E-06
2022-06-14T00:00:00,2.5E-05
2022-06-15T00:00:00,0.000058
2022-06-16T00:00:00,8.7E-05
2022-06-17T00:00:00,0.000105
2022-06-18T00:00:00,0.000101
2022-06-19T00:00:00,4.3E-05
2022-06-20T00:00:00,-0.000058
2022-06-21T00:00:00,-0.000178
2022-06-22T00:00:00,-0.000288
2022-06-23T00:00:00,-0.000408
2022-06-24T00:00:00,-0.000383
2022-06-25T00:00:00,-0.000319
2022-06-26T00:00:00,-0.000238
2022-06-27T00:00:00,-0.000152
2022-06-28T00:00:00,0.000177
2022-06-29T00:00:00,0.000246
2022-06-30T00:00:00,0.000348
2022-07-01T00:00:00,0.000478
2022-07-02T00:00:00,0.000632
2022-07-03T00:00:00,0.000178
2022-07-04T00:00:00,0.000161
2022-07-05T00:00:00,0.000132
2022-07-06T00:00:00,9.4E-05
2022-07-07T00:00:00,4.3E-05
2022-07-08T00:00:00,1E-06
